rating_id,user_id,game_id,review,rating_date
4008,1599,200,Innovative and engaging. Best game I’ve played in years.,2022-12-22
4009,1581,161,Terrible controls and clunky gameplay.,2015-08-09
4010,1749,71,Disappointing story and poorly designed levels.,2009-01-04
4011,329,134,Innovative and engaging. Best game I’ve played in years.,1995-04-20
4012,1544,85,Innovative and engaging. Best game I’ve played in years.,1996-03-11
4013,1337,25,Disappointing story and poorly designed levels.,1998-09-01
4014,1340,169,Glitches and bugs ruin the experience.,2000-09-17
4015,1080,158,Repetitive and gets boring quickly.,2023-07-01
4016,1589,35,Super fun and addictive. Can’t wait for the sequel!,2024-10-13
4017,199,68,Disappointing story and poorly designed levels.,2021-12-08
4018,483,149,Graphics and mechanics are top-notch. A must-play!,2020-03-17
4019,1837,48,Repetitive and gets boring quickly.,2011-11-10
4020,1434,141,Innovative and engaging. Best game I’ve played in years.,2021-09-23
4021,1513,60,Glitches and bugs ruin the experience.,2014-09-25
4022,478,55,Overhyped and not worth the money.,2019-03-10
4023,646,151,Glitches and bugs ruin the experience.,2023-07-10
4024,1078,69,Innovative and engaging. Best game I’ve played in years.,2015-12-22
4025,1260,16,Graphics and mechanics are top-notch. A must-play!,2024-04-21
4026,1373,137,Graphics and mechanics are top-notch. A must-play!,2024-05-18
4027,196,73,Graphics and mechanics are top-notch. A must-play!,2022-06-27
4028,123,53,Super fun and addictive. Can’t wait for the sequel!,2012-06-13
4029,978,13,Glitches and bugs ruin the experience.,2018-08-15
4030,809,78,Graphics and mechanics are top-notch. A must-play!,1995-06-18
4031,739,159,Super fun and addictive. Can’t wait for the sequel!,2016-01-18
4032,33,39,Innovative and engaging. Best game I’ve played in years.,2022-06-26
4033,1076,84,Innovative and engaging. Best game I’ve played in years.,2024-07-04
4034,1832,122,Terrible controls and clunky gameplay.,2023-04-04
4035,1540,95,Super fun and addictive. Can’t wait for the sequel!,1999-03-30
4036,1506,189,Amazing gameplay and story! Highly recommend.,2000-03-01
4037,780,101,Terrible controls and clunky gameplay.,2022-02-12
4038,1393,81,Glitches and bugs ruin the experience.,2016-12-24
4039,481,130,Terrible controls and clunky gameplay.,2017-11-10
4040,1569,22,Loved the character development and the plot twists.,2024-02-02
4041,203,185,Loved the character development and the plot twists.,2020-04-05
4042,165,23,Amazing gameplay and story! Highly recommend.,2023-05-05
4043,672,185,Loved the character development and the plot twists.,1982-02-12
4044,1624,193,Loved the character development and the plot twists.,2018-09-03
4045,849,96,Graphics and mechanics are top-notch. A must-play!,2024-10-16
4046,456,129,Graphics and mechanics are top-notch. A must-play!,2024-06-18
4047,1590,41,Glitches and bugs ruin the experience.,2014-04-13
4048,1085,18,Super fun and addictive. Can’t wait for the sequel!,2023-09-28
4049,1769,131,Amazing gameplay and story! Highly recommend.,2018-07-03
4050,1525,85,Loved the character development and the plot twists.,2005-05-31
4051,18,62,Amazing gameplay and story! Highly recommend.,2011-01-21
4052,542,15,Amazing gameplay and story! Highly recommend.,2021-11-13
4053,931,170,Disappointing story and poorly designed levels.,2019-12-18
4054,1927,133,Disappointing story and poorly designed levels.,2023-08-10
4055,1351,52,Glitches and bugs ruin the experience.,2021-06-21
4056,1631,145,Super fun and addictive. Can’t wait for the sequel!,2024-05-14
4057,260,27,Disappointing story and poorly designed levels.,2017-10-17
4058,653,9,Graphics and mechanics are top-notch. A must-play!,2020-08-06
4059,159,161,Terrible controls and clunky gameplay.,2002-07-03
4060,900,8,Graphics and mechanics are top-notch. A must-play!,2006-01-13
4061,1244,196,Amazing gameplay and story! Highly recommend.,2017-06-11
4062,1935,94,Amazing gameplay and story! Highly recommend.,2022-01-05
4063,1132,62,Super fun and addictive. Can’t wait for the sequel!,2021-06-10
4064,94,128,Overhyped and not worth the money.,2023-09-01
4065,318,154,Graphics and mechanics are top-notch. A must-play!,2017-03-25
4066,1491,3,Terrible controls and clunky gameplay.,1998-09-22
4067,1725,71,Super fun and addictive. Can’t wait for the sequel!,2019-02-13
4068,1515,168,Terrible controls and clunky gameplay.,2024-09-18
4069,799,163,Disappointing story and poorly designed levels.,2021-12-11
4070,1133,68,Graphics and mechanics are top-notch. A must-play!,2023-04-27
4071,111,99,Innovative and engaging. Best game I’ve played in years.,2013-06-19
4072,997,129,Disappointing story and poorly designed levels.,1992-12-09
4073,1888,12,Terrible controls and clunky gameplay.,2023-08-22
4074,1403,174,Repetitive and gets boring quickly.,1985-07-01
4075,657,164,Super fun and addictive. Can’t wait for the sequel!,2023-01-13
4076,713,102,Disappointing story and poorly designed levels.,2023-08-13
4077,418,152,Overhyped and not worth the money.,2021-03-29
4078,118,46,Innovative and engaging. Best game I’ve played in years.,2014-01-28
4079,221,177,Graphics and mechanics are top-notch. A must-play!,2020-09-10
4080,937,64,Loved the character development and the plot twists.,2016-03-21
4081,1735,86,Super fun and addictive. Can’t wait for the sequel!,2020-12-01
4082,58,48,Innovative and engaging. Best game I’ve played in years.,1993-05-28
4083,938,11,Repetitive and gets boring quickly.,2019-12-03
4084,985,5,Terrible controls and clunky gameplay.,2021-06-24
4085,914,31,Super fun and addictive. Can’t wait for the sequel!,2002-10-08
4086,1659,3,Innovative and engaging. Best game I’ve played in years.,2020-12-02
4087,625,166,Innovative and engaging. Best game I’ve played in years.,1992-04-18
4088,539,190,Innovative and engaging. Best game I’ve played in years.,2011-07-13
4089,638,51,Glitches and bugs ruin the experience.,2014-03-12
4090,182,3,Loved the character development and the plot twists.,2019-11-24
4091,665,67,Super fun and addictive. Can’t wait for the sequel!,2023-10-26
4092,427,73,Loved the character development and the plot twists.,2024-08-11
4093,1621,36,Glitches and bugs ruin the experience.,2024-05-03
4094,1170,55,Repetitive and gets boring quickly.,2015-07-13
4095,937,25,Loved the character development and the plot twists.,2014-10-31
4096,1085,5,Terrible controls and clunky gameplay.,2015-03-02
4097,1501,19,Super fun and addictive. Can’t wait for the sequel!,2023-02-18
4098,1330,181,Disappointing story and poorly designed levels.,1986-07-15
4099,800,51,Loved the character development and the plot twists.,2024-09-08
4100,956,15,Overhyped and not worth the money.,2021-11-20
4101,1515,50,Disappointing story and poorly designed levels.,2022-06-19
4102,1318,79,Innovative and engaging. Best game I’ve played in years.,2019-10-06
4103,521,155,Terrible controls and clunky gameplay.,2020-05-21
4104,326,62,Repetitive and gets boring quickly.,1996-05-27
4105,1205,42,Amazing gameplay and story! Highly recommend.,2023-07-18
4106,465,23,Overhyped and not worth the money.,2022-10-10
4107,1032,60,Repetitive and gets boring quickly.,2024-04-09
4108,1744,57,Super fun and addictive. Can’t wait for the sequel!,2019-07-17
4109,751,134,Loved the character development and the plot twists.,1997-04-08
4110,754,172,Super fun and addictive. Can’t wait for the sequel!,2020-11-03
4111,76,28,Disappointing story and poorly designed levels.,2024-02-03
4112,1816,180,Repetitive and gets boring quickly.,2023-02-18
4113,1884,22,Glitches and bugs ruin the experience.,2023-11-22
4114,455,107,Loved the character development and the plot twists.,2018-03-18
4115,1892,121,Overhyped and not worth the money.,2021-02-12
4116,1573,182,Repetitive and gets boring quickly.,2021-01-30
4117,1304,1,Super fun and addictive. Can’t wait for the sequel!,2024-08-12
4118,466,185,Innovative and engaging. Best game I’ve played in years.,2016-11-10
4119,1762,151,Amazing gameplay and story! Highly recommend.,2022-05-09
4120,1999,174,Super fun and addictive. Can’t wait for the sequel!,1993-09-26
4121,280,117,Innovative and engaging. Best game I’ve played in years.,2023-07-14
4122,1480,36,Glitches and bugs ruin the experience.,2011-08-18
4123,1803,22,Loved the character development and the plot twists.,2024-03-03
4124,1261,27,Overhyped and not worth the money.,2017-05-26
4125,1688,85,Loved the character development and the plot twists.,2021-10-12
4126,1931,73,Repetitive and gets boring quickly.,2010-12-10
4127,424,103,Disappointing story and poorly designed levels.,2012-03-13
4128,1709,57,Disappointing story and poorly designed levels.,2014-04-15
4129,280,10,Amazing gameplay and story! Highly recommend.,2022-09-09
4130,677,97,Glitches and bugs ruin the experience.,2012-04-25
4131,1072,17,Disappointing story and poorly designed levels.,2024-02-02
4132,1436,66,Terrible controls and clunky gameplay.,2008-05-07
4133,1811,83,Glitches and bugs ruin the experience.,2024-09-30
4134,1777,122,Overhyped and not worth the money.,2022-11-11
4135,1306,90,Repetitive and gets boring quickly.,2022-06-24
4136,1725,121,Repetitive and gets boring quickly.,2014-07-01
4137,1910,8,Terrible controls and clunky gameplay.,2023-11-12
4138,1614,77,Repetitive and gets boring quickly.,2011-07-13
4139,908,16,Innovative and engaging. Best game I’ve played in years.,2019-02-11
4140,832,113,Terrible controls and clunky gameplay.,2015-11-08
4141,1130,133,Terrible controls and clunky gameplay.,2023-05-30
4142,1930,31,Terrible controls and clunky gameplay.,2021-10-05
4143,1271,131,Disappointing story and poorly designed levels.,2024-04-20
4144,1235,73,Loved the character development and the plot twists.,2021-12-24
4145,497,139,Repetitive and gets boring quickly.,2016-06-27
4146,1864,24,Repetitive and gets boring quickly.,1987-07-02
4147,1275,155,Disappointing story and poorly designed levels.,2003-05-06
4148,819,41,Loved the character development and the plot twists.,1994-04-06
4149,1786,39,Repetitive and gets boring quickly.,2023-06-04
4150,188,102,Amazing gameplay and story! Highly recommend.,2024-10-21
4151,1046,114,Amazing gameplay and story! Highly recommend.,2019-10-16
4152,106,10,Amazing gameplay and story! Highly recommend.,2013-07-16
4153,810,68,Overhyped and not worth the money.,2019-07-24
4154,872,158,Disappointing story and poorly designed levels.,2022-08-18
4155,1085,133,Glitches and bugs ruin the experience.,2022-06-05
4156,535,26,Repetitive and gets boring quickly.,2024-07-29
4157,674,71,Repetitive and gets boring quickly.,2023-07-23
4158,209,149,Glitches and bugs ruin the experience.,2022-09-17
4159,1801,86,Overhyped and not worth the money.,2003-03-18
4160,1010,199,Repetitive and gets boring quickly.,2001-07-13
4161,1124,151,Disappointing story and poorly designed levels.,2024-07-25
4162,374,164,Loved the character development and the plot twists.,2023-06-28
4163,219,72,Super fun and addictive. Can’t wait for the sequel!,2023-02-27
4164,326,42,Super fun and addictive. Can’t wait for the sequel!,2008-07-07
4165,1513,8,Glitches and bugs ruin the experience.,2020-06-21
4166,226,92,Disappointing story and poorly designed levels.,2024-10-18
4167,1085,57,Super fun and addictive. Can’t wait for the sequel!,2002-07-10
4168,1460,88,Amazing gameplay and story! Highly recommend.,2024-01-02
4169,62,44,Disappointing story and poorly designed levels.,2023-06-05
4170,925,49,Repetitive and gets boring quickly.,1994-10-06
4171,1365,8,Repetitive and gets boring quickly.,2009-08-20
4172,1013,157,Terrible controls and clunky gameplay.,2024-05-25
4173,729,199,Disappointing story and poorly designed levels.,2010-11-14
4174,1539,29,Overhyped and not worth the money.,2023-06-28
4175,910,130,Innovative and engaging. Best game I’ve played in years.,2022-10-08
4176,72,33,Glitches and bugs ruin the experience.,2020-04-23
4177,1316,197,Terrible controls and clunky gameplay.,2021-07-31
4178,342,112,Loved the character development and the plot twists.,2024-05-27
4179,642,173,Overhyped and not worth the money.,2024-06-03
4180,1583,184,Amazing gameplay and story! Highly recommend.,2023-05-08
4181,207,95,Terrible controls and clunky gameplay.,2015-05-13
4182,45,147,Amazing gameplay and story! Highly recommend.,2023-08-31
4183,1808,42,Disappointing story and poorly designed levels.,2022-10-13
4184,1691,102,Innovative and engaging. Best game I’ve played in years.,2016-09-14
4185,1863,149,Super fun and addictive. Can’t wait for the sequel!,2024-02-16
4186,1641,67,Disappointing story and poorly designed levels.,2019-03-26
4187,420,96,Disappointing story and poorly designed levels.,2024-10-09
4188,1362,195,Disappointing story and poorly designed levels.,2012-11-25
4189,1861,42,Terrible controls and clunky gameplay.,2015-05-10
4190,211,84,Terrible controls and clunky gameplay.,2023-12-02
4191,659,32,Innovative and engaging. Best game I’ve played in years.,2021-07-20
4192,1254,46,Loved the character development and the plot twists.,2023-12-12
4193,361,193,Repetitive and gets boring quickly.,1993-05-10
4194,273,107,Loved the character development and the plot twists.,2007-01-17
4195,1202,150,Super fun and addictive. Can’t wait for the sequel!,1982-02-27
4196,1285,70,Innovative and engaging. Best game I’ve played in years.,2001-10-03
4197,154,141,Terrible controls and clunky gameplay.,2024-03-22
4198,1558,72,Loved the character development and the plot twists.,2024-03-20
4199,164,196,Overhyped and not worth the money.,2018-02-09
4200,502,54,Repetitive and gets boring quickly.,2024-07-04
4201,942,53,Loved the character development and the plot twists.,2011-06-21
4202,609,199,Loved the character development and the plot twists.,2008-03-09
4203,1875,31,Loved the character development and the plot twists.,2005-04-15
4204,166,95,Innovative and engaging. Best game I’ve played in years.,2023-11-07
4205,822,189,Glitches and bugs ruin the experience.,2006-06-24
4206,1412,73,Disappointing story and poorly designed levels.,2011-09-05
4207,69,177,Loved the character development and the plot twists.,2023-01-17
4208,1779,99,Repetitive and gets boring quickly.,2020-10-06
4209,684,120,Overhyped and not worth the money.,2022-02-03
4210,1391,107,Disappointing story and poorly designed levels.,2007-10-31
4211,1061,104,Repetitive and gets boring quickly.,2016-05-01
4212,777,149,Innovative and engaging. Best game I’ve played in years.,2024-08-28
4213,134,25,Glitches and bugs ruin the experience.,2022-01-10
4214,727,181,Terrible controls and clunky gameplay.,2010-02-27
4215,576,122,Loved the character development and the plot twists.,2019-07-30
4216,1464,193,Repetitive and gets boring quickly.,2016-11-22
4217,1804,130,Overhyped and not worth the money.,2006-01-30
4218,1795,140,Disappointing story and poorly designed levels.,2007-11-01
4219,1879,172,Glitches and bugs ruin the experience.,2024-09-23
4220,1271,130,Loved the character development and the plot twists.,2012-04-09
4221,587,120,Disappointing story and poorly designed levels.,2021-06-03
4222,1843,93,Loved the character development and the plot twists.,2019-05-28
4223,838,56,Glitches and bugs ruin the experience.,2011-03-22
4224,1191,194,Terrible controls and clunky gameplay.,2024-05-05
4225,1435,91,Amazing gameplay and story! Highly recommend.,2024-08-04
4226,1753,77,Loved the character development and the plot twists.,2023-12-18
4227,1850,96,Super fun and addictive. Can’t wait for the sequel!,2024-10-18
4228,805,164,Overhyped and not worth the money.,2022-01-22
4229,1644,173,Glitches and bugs ruin the experience.,2021-09-21
4230,920,117,Terrible controls and clunky gameplay.,2006-07-06
4231,765,73,Terrible controls and clunky gameplay.,2022-05-10
4232,910,20,Glitches and bugs ruin the experience.,2004-07-18
4233,970,133,Terrible controls and clunky gameplay.,2022-03-28
4234,1693,71,Terrible controls and clunky gameplay.,2009-12-21
4235,1581,13,Super fun and addictive. Can’t wait for the sequel!,2005-11-05
4236,875,193,Innovative and engaging. Best game I’ve played in years.,2021-03-07
4237,1306,137,Super fun and addictive. Can’t wait for the sequel!,2024-01-19
4238,312,186,Glitches and bugs ruin the experience.,2013-03-18
4239,1029,24,Super fun and addictive. Can’t wait for the sequel!,1996-02-24
4240,1341,168,Innovative and engaging. Best game I’ve played in years.,2020-07-11
4241,822,168,Innovative and engaging. Best game I’ve played in years.,2018-09-25
4242,302,165,Super fun and addictive. Can’t wait for the sequel!,2024-09-23
4243,215,122,Innovative and engaging. Best game I’ve played in years.,2001-08-10
4244,1309,45,Repetitive and gets boring quickly.,2014-07-01
4245,1270,67,Loved the character development and the plot twists.,2000-04-01
4246,1908,119,Amazing gameplay and story! Highly recommend.,2016-04-01
4247,705,65,Repetitive and gets boring quickly.,2021-03-28
4248,222,60,Glitches and bugs ruin the experience.,2015-06-13
4249,1666,37,Glitches and bugs ruin the experience.,2007-09-24
4250,1759,48,Disappointing story and poorly designed levels.,2004-10-28
4251,323,156,Loved the character development and the plot twists.,2016-01-13
4252,973,97,Glitches and bugs ruin the experience.,2017-06-08
4253,99,83,Innovative and engaging. Best game I’ve played in years.,2021-08-18
4254,1426,63,Super fun and addictive. Can’t wait for the sequel!,2021-05-29
4255,1752,20,Amazing gameplay and story! Highly recommend.,2004-07-23
4256,410,103,Amazing gameplay and story! Highly recommend.,2024-10-30
4257,1575,183,Repetitive and gets boring quickly.,2018-11-21
4258,85,189,Innovative and engaging. Best game I’ve played in years.,1999-10-15
4259,1919,9,Disappointing story and poorly designed levels.,2019-05-20
4260,1516,183,Terrible controls and clunky gameplay.,2017-12-15
4261,1121,174,Loved the character development and the plot twists.,2020-08-31
4262,551,163,Graphics and mechanics are top-notch. A must-play!,1991-01-04
4263,156,29,Loved the character development and the plot twists.,2023-10-15
4264,1378,19,Innovative and engaging. Best game I’ve played in years.,2023-04-12
4265,524,199,Terrible controls and clunky gameplay.,2001-08-10
4266,949,161,Innovative and engaging. Best game I’ve played in years.,2013-06-27
4267,748,195,Repetitive and gets boring quickly.,2016-01-27
4268,1290,137,Disappointing story and poorly designed levels.,2024-07-24
4269,400,160,Overhyped and not worth the money.,2019-09-29
4270,1179,3,Innovative and engaging. Best game I’ve played in years.,2005-10-06
4271,410,57,Disappointing story and poorly designed levels.,2024-10-29
4272,769,64,Repetitive and gets boring quickly.,2018-04-06
4273,340,99,Innovative and engaging. Best game I’ve played in years.,2022-01-29
4274,187,139,Loved the character development and the plot twists.,1988-04-22
4275,1567,64,Innovative and engaging. Best game I’ve played in years.,2015-09-02
4276,610,96,Glitches and bugs ruin the experience.,2024-10-23
4277,927,150,Overhyped and not worth the money.,1985-10-04
4278,870,150,Repetitive and gets boring quickly.,2023-07-27
4279,1659,59,Loved the character development and the plot twists.,2022-07-03
4280,1348,32,Glitches and bugs ruin the experience.,2022-12-01
4281,899,197,Repetitive and gets boring quickly.,2022-08-10
4282,49,182,Glitches and bugs ruin the experience.,2023-10-14
4283,1627,75,Overhyped and not worth the money.,2018-07-09
4284,326,195,Loved the character development and the plot twists.,2013-12-13
4285,256,43,Terrible controls and clunky gameplay.,2023-04-22
4286,1267,109,Overhyped and not worth the money.,2019-03-30
4287,1997,107,Loved the character development and the plot twists.,2008-10-19
4288,1217,172,Loved the character development and the plot twists.,2018-06-14
4289,930,132,Graphics and mechanics are top-notch. A must-play!,2023-04-18
4290,181,120,Glitches and bugs ruin the experience.,2023-11-09
4291,610,112,Graphics and mechanics are top-notch. A must-play!,2024-08-24
4292,713,4,Innovative and engaging. Best game I’ve played in years.,2020-02-20
4293,771,55,Super fun and addictive. Can’t wait for the sequel!,2014-12-18
4294,808,189,Graphics and mechanics are top-notch. A must-play!,2005-12-18
4295,1397,99,Graphics and mechanics are top-notch. A must-play!,2015-08-02
4296,1879,147,Glitches and bugs ruin the experience.,2024-04-10
4297,1065,13,Loved the character development and the plot twists.,2010-11-28
4298,274,146,Disappointing story and poorly designed levels.,2024-08-03
4299,294,149,Glitches and bugs ruin the experience.,2021-09-10
4300,1748,31,Glitches and bugs ruin the experience.,2021-08-04
4301,1922,47,Super fun and addictive. Can’t wait for the sequel!,2020-02-21
4302,83,162,Graphics and mechanics are top-notch. A must-play!,2023-07-30
4303,311,47,Graphics and mechanics are top-notch. A must-play!,2021-11-18
4304,410,95,Amazing gameplay and story! Highly recommend.,2024-09-03
4305,799,155,Super fun and addictive. Can’t wait for the sequel!,2022-02-13
4306,226,46,Glitches and bugs ruin the experience.,2024-08-04
4307,1414,120,Loved the character development and the plot twists.,2022-09-07
4308,984,169,Terrible controls and clunky gameplay.,2008-12-26
4309,1909,36,Repetitive and gets boring quickly.,2017-05-10
4310,992,75,Overhyped and not worth the money.,2016-12-23
4311,332,82,Innovative and engaging. Best game I’ve played in years.,2006-08-08
4312,423,6,Loved the character development and the plot twists.,2016-01-14
4313,1332,29,Overhyped and not worth the money.,2023-02-11
4314,916,19,Amazing gameplay and story! Highly recommend.,2022-03-20
4315,1905,42,Overhyped and not worth the money.,2012-03-25
4316,1343,118,Graphics and mechanics are top-notch. A must-play!,1993-04-06
4317,576,30,Graphics and mechanics are top-notch. A must-play!,2022-09-19
4318,1198,7,Disappointing story and poorly designed levels.,2019-09-16
4319,51,197,Glitches and bugs ruin the experience.,2019-07-04
4320,250,156,Loved the character development and the plot twists.,2023-09-29
4321,1504,185,Innovative and engaging. Best game I’ve played in years.,2017-12-11
4322,468,29,Super fun and addictive. Can’t wait for the sequel!,2024-10-08
4323,383,5,Amazing gameplay and story! Highly recommend.,1997-05-14
4324,91,121,Super fun and addictive. Can’t wait for the sequel!,2004-05-18
4325,1683,111,Terrible controls and clunky gameplay.,2001-08-23
4326,678,156,Terrible controls and clunky gameplay.,2018-01-21
4327,1697,96,Repetitive and gets boring quickly.,2024-10-19
4328,1120,97,Repetitive and gets boring quickly.,2000-06-30
4329,1740,178,Amazing gameplay and story! Highly recommend.,2018-06-19
4330,355,98,Super fun and addictive. Can’t wait for the sequel!,2015-01-27
4331,497,25,Overhyped and not worth the money.,2019-11-12
4332,510,49,Disappointing story and poorly designed levels.,1990-04-26
4333,544,147,Loved the character development and the plot twists.,2023-02-14
4334,926,116,Innovative and engaging. Best game I’ve played in years.,2015-03-05
4335,472,133,Repetitive and gets boring quickly.,2022-04-12
4336,1826,3,Glitches and bugs ruin the experience.,2018-09-30
4337,909,37,Terrible controls and clunky gameplay.,1989-07-08
4338,1922,102,Disappointing story and poorly designed levels.,1997-06-02
4339,468,20,Loved the character development and the plot twists.,2023-03-21
4340,1650,40,Disappointing story and poorly designed levels.,2024-03-25
4341,270,128,Glitches and bugs ruin the experience.,2009-11-27
4342,307,4,Glitches and bugs ruin the experience.,2012-11-21
4343,74,103,Loved the character development and the plot twists.,2021-01-12
4344,1701,57,Loved the character development and the plot twists.,1997-01-24
4345,1760,111,Terrible controls and clunky gameplay.,2014-08-13
4346,197,133,Glitches and bugs ruin the experience.,2024-09-18
4347,1399,123,Repetitive and gets boring quickly.,2018-12-31
4348,1547,130,Loved the character development and the plot twists.,2023-12-09
4349,1564,1,Glitches and bugs ruin the experience.,2024-05-19
4350,193,29,Loved the character development and the plot twists.,2021-05-02
4351,903,60,Graphics and mechanics are top-notch. A must-play!,2019-04-18
4352,343,182,Super fun and addictive. Can’t wait for the sequel!,2021-12-19
4353,755,137,Amazing gameplay and story! Highly recommend.,2024-01-24
4354,1509,77,Disappointing story and poorly designed levels.,2021-07-14
4355,1282,104,Graphics and mechanics are top-notch. A must-play!,2018-08-20
4356,923,52,Graphics and mechanics are top-notch. A must-play!,2010-04-16
4357,1044,7,Super fun and addictive. Can’t wait for the sequel!,2004-03-08
4358,1958,11,Overhyped and not worth the money.,2015-03-29
4359,1895,18,Glitches and bugs ruin the experience.,2005-10-26
4360,1871,113,Amazing gameplay and story! Highly recommend.,2008-01-26
4361,686,53,Terrible controls and clunky gameplay.,2020-05-25
4362,1450,167,Terrible controls and clunky gameplay.,2003-04-03
4363,387,34,Innovative and engaging. Best game I’ve played in years.,2024-09-14
4364,1725,150,Amazing gameplay and story! Highly recommend.,2015-08-08
4365,1548,28,Super fun and addictive. Can’t wait for the sequel!,2019-02-22
4366,1609,26,Overhyped and not worth the money.,2023-07-10
4367,836,50,Disappointing story and poorly designed levels.,2022-09-11
4368,1664,174,Super fun and addictive. Can’t wait for the sequel!,2023-03-06
4369,581,118,Glitches and bugs ruin the experience.,2021-09-26
4370,1884,61,Amazing gameplay and story! Highly recommend.,2022-12-26
4371,258,35,Graphics and mechanics are top-notch. A must-play!,2023-01-30
4372,444,55,Overhyped and not worth the money.,2019-01-19
4373,1092,79,Terrible controls and clunky gameplay.,2012-03-13
4374,898,140,Terrible controls and clunky gameplay.,2007-03-22
4375,526,147,Innovative and engaging. Best game I’ve played in years.,2018-12-29
4376,1655,79,Terrible controls and clunky gameplay.,2024-07-04
4377,1313,199,Amazing gameplay and story! Highly recommend.,2013-05-26
4378,1913,112,Loved the character development and the plot twists.,2024-09-12
4379,40,73,Overhyped and not worth the money.,2017-05-06
4380,42,85,Terrible controls and clunky gameplay.,2019-10-19
4381,595,126,Graphics and mechanics are top-notch. A must-play!,2022-04-12
4382,898,192,Glitches and bugs ruin the experience.,2014-01-28
4383,1168,132,Overhyped and not worth the money.,2023-11-01
4384,880,73,Graphics and mechanics are top-notch. A must-play!,2015-11-03
4385,49,14,Repetitive and gets boring quickly.,2020-10-08
4386,1008,29,Overhyped and not worth the money.,2021-09-18
4387,462,102,Super fun and addictive. Can’t wait for the sequel!,2017-07-26
4388,671,64,Repetitive and gets boring quickly.,2021-05-25
4389,450,200,Super fun and addictive. Can’t wait for the sequel!,2007-10-31
4390,25,198,Graphics and mechanics are top-notch. A must-play!,1998-11-03
4391,843,178,Disappointing story and poorly designed levels.,1995-09-15
4392,1754,109,Overhyped and not worth the money.,2009-02-17
4393,439,146,Innovative and engaging. Best game I’ve played in years.,2024-10-16
4394,674,135,Disappointing story and poorly designed levels.,2017-10-21
4395,284,15,Glitches and bugs ruin the experience.,2023-03-25
4396,1271,51,Terrible controls and clunky gameplay.,2023-03-07
4397,1899,69,Repetitive and gets boring quickly.,2010-11-15
4398,1069,171,Super fun and addictive. Can’t wait for the sequel!,2017-12-19
4399,627,99,Super fun and addictive. Can’t wait for the sequel!,2023-07-02
4400,428,36,Overhyped and not worth the money.,2024-08-27
4401,372,193,Graphics and mechanics are top-notch. A must-play!,2022-11-24
4402,771,166,Super fun and addictive. Can’t wait for the sequel!,2015-03-22
4403,204,164,Disappointing story and poorly designed levels.,2024-05-20
4404,157,83,Graphics and mechanics are top-notch. A must-play!,2024-09-18
4405,950,141,Terrible controls and clunky gameplay.,2001-10-26
4406,284,141,Repetitive and gets boring quickly.,2024-06-22
4407,420,186,Super fun and addictive. Can’t wait for the sequel!,2008-11-08
4408,1053,5,Innovative and engaging. Best game I’ve played in years.,2017-01-26
4409,89,67,Terrible controls and clunky gameplay.,1994-03-16
4410,1411,129,Super fun and addictive. Can’t wait for the sequel!,2016-08-14
4411,1125,184,Loved the character development and the plot twists.,2011-09-22
4412,1791,126,Overhyped and not worth the money.,2014-01-09
4413,391,191,Graphics and mechanics are top-notch. A must-play!,2009-01-31
4414,1686,190,Terrible controls and clunky gameplay.,2006-07-09
4415,190,15,Amazing gameplay and story! Highly recommend.,2022-08-02
4416,1573,111,Loved the character development and the plot twists.,2022-07-13
4417,772,11,Super fun and addictive. Can’t wait for the sequel!,2021-12-03
4418,635,200,Repetitive and gets boring quickly.,2022-10-07
4419,783,121,Repetitive and gets boring quickly.,2004-10-06
4420,1345,104,Graphics and mechanics are top-notch. A must-play!,2002-10-24
4421,161,156,Terrible controls and clunky gameplay.,2024-09-20
4422,1659,22,Loved the character development and the plot twists.,2023-04-07
4423,1629,138,Terrible controls and clunky gameplay.,2024-01-09
4424,606,181,Loved the character development and the plot twists.,2008-09-18
4425,1629,154,Graphics and mechanics are top-notch. A must-play!,2020-08-25
4426,417,12,Super fun and addictive. Can’t wait for the sequel!,2010-07-23
4427,415,94,Loved the character development and the plot twists.,2020-03-06
4428,1719,186,Innovative and engaging. Best game I’ve played in years.,2021-09-13
4429,1923,116,Innovative and engaging. Best game I’ve played in years.,2019-09-10
4430,39,26,Glitches and bugs ruin the experience.,2021-12-01
4431,1145,91,Overhyped and not worth the money.,2020-11-30
4432,304,48,Overhyped and not worth the money.,2024-09-20
4433,1229,134,Repetitive and gets boring quickly.,2009-06-12
4434,1741,144,Graphics and mechanics are top-notch. A must-play!,2021-03-15
4435,482,158,Super fun and addictive. Can’t wait for the sequel!,2023-04-13
4436,1441,164,Terrible controls and clunky gameplay.,2023-05-08
4437,1174,5,Super fun and addictive. Can’t wait for the sequel!,2008-06-24
4438,1399,173,Glitches and bugs ruin the experience.,2021-06-05
4439,1885,74,Disappointing story and poorly designed levels.,2016-12-24
4440,1855,21,Glitches and bugs ruin the experience.,2004-04-12
4441,1507,123,Repetitive and gets boring quickly.,2013-10-22
4442,458,59,Repetitive and gets boring quickly.,2013-04-20
4443,384,4,Terrible controls and clunky gameplay.,2016-04-01
4444,704,137,Overhyped and not worth the money.,2023-12-26
4445,1940,33,Repetitive and gets boring quickly.,2018-03-30
4446,578,21,Graphics and mechanics are top-notch. A must-play!,1998-10-12
4447,1665,107,Glitches and bugs ruin the experience.,2004-03-23
4448,512,30,Disappointing story and poorly designed levels.,2008-02-16
